name,author,img_paths,bounding_boxes,text
"Ganong's Review of Medical Physiology, Twenty-Fifth Edition",Kim E. Barrett,dataset\adjusted_dataset\Science-Geography\0000321.jpg,"[[[27, 25], [333, 25], [333, 203], [27, 203]]]","[""ganong'5 review of medical physiology""]"
The Scorch Trials,James Dashner,dataset\adjusted_dataset\Science-Geography\0000322.jpg,"[[[35, 205], [474, 205], [474, 308], [35, 308]]]","[""scorch tnials""]"
Psilocybin Mushrooms Of The World,Paul Stamets,dataset\adjusted_dataset\Science-Geography\0000323.jpg,"[[[24, 56], [476, 56], [476, 249], [24, 249]]]","[""p'silocyrin mushrooms 0l liie world""]"
The Book of Why,Judea Pearl,dataset\adjusted_dataset\Science-Geography\0000324.jpg,"[[[94, 11], [419, 11], [419, 496], [94, 496]]]","[""judea pearl the book of why ol ciust ln eecc the ncu srike""]"
Pearson Baccalaureate Chemistry Higher Level 2nd edition print and online edition for the IB Diploma,Catrin Brown,dataset\adjusted_dataset\Science-Geography\0000325.jpg,[],[]
The Blue Zones,Dan Buettner,dataset\adjusted_dataset\Science-Geography\0000326.jpg,"[[[23, 457], [489, 457], [489, 499], [23, 499]]]","[""dan buettner""]"
The Science of Interstellar,Kip Thorne,dataset\adjusted_dataset\Science-Geography\0000327.jpg,"[[[25, 229], [485, 229], [485, 271], [25, 271]]]","[""interstllak""]"
Tinkerlab,Rachelle Doorley,dataset\adjusted_dataset\Science-Geography\0000328.jpg,"[[[290, 188], [404, 188], [404, 212], [290, 212]]]","[""ekerar""]"
Play,Stuart Brown,dataset\adjusted_dataset\Science-Geography\0000329.jpg,[],[]
Things to Make and Do in the Fourth Dimension,Matt Parker,dataset\adjusted_dataset\Science-Geography\0000330.jpg,"[[[0, 0], [476, 0], [476, 499], [0, 499]]]","[""t hings to make and do& the fuurth dimenslon matt farker""]"
Pocket Ref,Thomas J. Glover,dataset\adjusted_dataset\Science-Geography\0000331.jpg,"[[[82, 116], [248, 116], [248, 166], [82, 166]]]","[""ref""]"
The Art of Strategy,Avinash K. Dixit,dataset\adjusted_dataset\Science-Geography\0000332.jpg,"[[[19, 199], [506, 199], [506, 469], [19, 469]]]","[""the art strategy 90 497t k dtt rt#t / njllot""]"
Give Me Half!,Stuart J. Murphy,dataset\adjusted_dataset\Science-Geography\0000333.jpg,"[[[110, 26], [491, 26], [491, 138], [110, 138]]]","[""give me half ! hbhel kaat milutdkglleau""]"
The Inevitable,Kevin Kelly,dataset\adjusted_dataset\Science-Geography\0000334.jpg,"[[[6, 95], [501, 95], [501, 158], [6, 158]]]","[""inevitable""]"
How to Invent Everything,Ryan North,dataset\adjusted_dataset\Science-Geography\0000335.jpg,"[[[55, 70], [442, 70], [442, 257], [55, 257]]]","[""how to invent e erything""]"
Thing Explainer,Randall Munroe,dataset\adjusted_dataset\Science-Geography\0000336.jpg,"[[[118, 60], [398, 60], [398, 199], [118, 199]]]","[""thing explainer cempecatid sfetr tn itpet dfaea""]"
The Cartoon Guide to Chemistry,Larry Gonick,dataset\adjusted_dataset\Science-Geography\0000337.jpg,"[[[13, 10], [505, 10], [505, 133], [13, 133]]]","[""thecaptoonguide to cllgmigtav""]"
Humble Pi,Matt Parker,dataset\adjusted_dataset\Science-Geography\0000338.jpg,"[[[47, 25], [470, 25], [470, 191], [47, 191]]]","[""humble pi""]"
1421,Gavin Menzies,dataset\adjusted_dataset\Science-Geography\0000339.jpg,[],[]
Inferior,Angela Saini,dataset\adjusted_dataset\Science-Geography\0000340.jpg,"[[[159, 184], [364, 184], [364, 238], [159, 238]]]","[""inferior""]"
The Brain That Changes Itself,Norman Doidge,dataset\adjusted_dataset\Science-Geography\0000341.jpg,"[[[36, 124], [366, 124], [366, 152], [36, 152]]]","[""tha bealin mat""]"
The Rules of Life,Richard Templar,dataset\adjusted_dataset\Science-Geography\0000342.jpg,"[[[143, 147], [367, 147], [367, 350], [143, 350]]]","[""the rules of life""]"
Istanbul,Orhan Pamuk,dataset\adjusted_dataset\Science-Geography\0000343.jpg,[],[]
Incognito,David Eagleman,dataset\adjusted_dataset\Science-Geography\0000344.jpg,"[[[93, 251], [417, 251], [417, 287], [93, 287]]]","[""incognito""]"
Human Anatomy,Margaret Matt,dataset\adjusted_dataset\Science-Geography\0000345.jpg,"[[[37, 42], [474, 42], [474, 121], [37, 121]]]","[""humananatomy cclrlng book""]"
The Story of the Human Body,Daniel Lieberman,dataset\adjusted_dataset\Science-Geography\0000346.jpg,"[[[103, 293], [407, 293], [407, 376], [103, 376]]]","[""hu man bodx""]"
Silent Spring,Rachel Carson,dataset\adjusted_dataset\Science-Geography\0000347.jpg,"[[[25, 35], [485, 35], [485, 215], [25, 215]]]","[""silen t 5 p #tig 50""]"
The Craft of Research,Wayne C. Booth,dataset\adjusted_dataset\Science-Geography\0000348.jpg,[],[]
The Better Angels of Our Nature,Steven Pinker,dataset\adjusted_dataset\Science-Geography\0000349.jpg,"[[[0, 24], [490, 24], [490, 511], [0, 511]]]","[""steven pinker thb better angels on our nature \""ftyioienceh4s decuned jur uitt tcer tine7 o0k ret""]"
Dirt to Soil,Gabe Brown,dataset\adjusted_dataset\Science-Geography\0000350.jpg,[],[]
Wonders of the Solar System,Brian Cox,dataset\adjusted_dataset\Science-Geography\0000351.jpg,"[[[30, 67], [406, 67], [406, 333], [30, 333]]]","[""he wonders of the solar system briancox""]"
"The Feynman Lectures on Physics, boxed set",Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000352.jpg,"[[[63, 70], [428, 70], [428, 337], [63, 337]]]","[""7 feynman lretlrei 'on thysles 2""]"
Neuroanatomy through Clinical Cases,Hal Blumenfeld,dataset\adjusted_dataset\Science-Geography\0000353.jpg,"[[[54, 46], [457, 46], [457, 179], [54, 179]]]","[""neuroanatomy trongk clinical cases""]"
Into the Magic Shop,Director James R Doty,dataset\adjusted_dataset\Science-Geography\0000354.jpg,"[[[135, 176], [379, 176], [379, 224], [135, 224]]]","[""irto the naoic shcf""]"
Conscious,Annaka Harris,dataset\adjusted_dataset\Science-Geography\0000355.jpg,[],[]
Talking to Strangers,Malcolm Gladwell,dataset\adjusted_dataset\Science-Geography\0000356.jpg,"[[[33, 36], [476, 36], [476, 364], [33, 364]]]","[""malcolm gladwell talking to strangers wt#an~ han cnt%""]"
Ocean,Dan Kainen,dataset\adjusted_dataset\Science-Geography\0000357.jpg,"[[[0, 25], [512, 25], [512, 148], [0, 148]]]","[""ocean""]"
Bonk,Mary Roach,dataset\adjusted_dataset\Science-Geography\0000358.jpg,[],[]
The Memory Code,Lynne Kelly,dataset\adjusted_dataset\Science-Geography\0000359.jpg,"[[[51, 243], [469, 243], [469, 370], [51, 370]]]","[""memory code""]"
Travelling to Infinity: The True Story Behind the Theory of Everything,Jane Hawking,dataset\adjusted_dataset\Science-Geography\0000360.jpg,[],[]
Zeitoun,Dave Eggers,dataset\adjusted_dataset\Science-Geography\0000361.jpg,"[[[36, 32], [432, 32], [432, 80], [36, 80]]]","[""etlluf""]"
Vibrant Matter,Jane Bennett,dataset\adjusted_dataset\Science-Geography\0000362.jpg,"[[[147, 68], [366, 68], [366, 96], [147, 96]]]","[""yibrz nitter""]"
Our Mathematical Universe,Max Tegmark,dataset\adjusted_dataset\Science-Geography\0000363.jpg,"[[[17, 8], [363, 8], [363, 150], [17, 150]]]","[""max tegmark our mathematical universe fy oleettot cns ulimoca nature ofrealty""]"
Money,Yuval Noah Harari,dataset\adjusted_dataset\Science-Geography\0000364.jpg,"[[[171, 471], [271, 471], [271, 487], [171, 487]]]","[""minac""]"
For the Love of Physics,Walter H. G. Lewin,dataset\adjusted_dataset\Science-Geography\0000365.jpg,"[[[55, 76], [458, 76], [458, 288], [55, 288]]]","[""tvr the lve of py /4s""]"
An Astonishing Secret,Daniel O'Leary,dataset\adjusted_dataset\Science-Geography\0000366.jpg,"[[[135, 293], [375, 293], [375, 331], [135, 331]]]","[""secret""]"
The Laws Guide to Nature Drawing and Journaling,John Muir Laws,dataset\adjusted_dataset\Science-Geography\0000367.jpg,"[[[34, 26], [482, 26], [482, 113], [34, 113]]]","[""nature drawing ond journaling""]"
Death by Black Hole,Neil Degrasse Tyson,dataset\adjusted_dataset\Science-Geography\0000368.jpg,"[[[34, 344], [482, 344], [482, 391], [34, 391]]]","[""death by black hole""]"
The Fabric of the Cosmos,Brian Greene,dataset\adjusted_dataset\Science-Geography\0000369.jpg,[],[]
The Rise of Superman,Steven Kotler,dataset\adjusted_dataset\Science-Geography\0000370.jpg,[],[]
Stealing Fire,Steven Kotler,dataset\adjusted_dataset\Science-Geography\0000371.jpg,"[[[55, 111], [453, 111], [453, 199], [55, 199]]]","[""steactng fire""]"
The Anatomy of Hatha Yoga,H.David Coulter,dataset\adjusted_dataset\Science-Geography\0000372.jpg,[],[]
The Holographic Universe,Michael Talbot,dataset\adjusted_dataset\Science-Geography\0000373.jpg,"[[[18, 37], [498, 37], [498, 122], [18, 122]]]","[""the holographic v m | \"" e r $ e""]"
Humble Pi,Matt Parker,dataset\adjusted_dataset\Science-Geography\0000374.jpg,"[[[45, 25], [470, 25], [470, 191], [45, 191]]]","[""humble pi""]"
A Universe from Nothing,Lawrence M Krauss,dataset\adjusted_dataset\Science-Geography\0000375.jpg,"[[[28, 302], [482, 302], [482, 378], [28, 378]]]","[""nothing""]"
How Emotions Are Made,Lisa Feldman Barrett,dataset\adjusted_dataset\Science-Geography\0000376.jpg,"[[[61, 162], [462, 162], [462, 408], [61, 408]]]","[""emotions are made the secret life ofthe brain""]"
Where's the Poop?,Julie Markes,dataset\adjusted_dataset\Science-Geography\0000377.jpg,"[[[168, 74], [340, 74], [340, 232], [168, 232]]]","[""wheres the poop?""]"
Freakonomics,Steven D Levitt,dataset\adjusted_dataset\Science-Geography\0000378.jpg,[],[]
Childhood Disrupted,Donna Jackson Nakazawa,dataset\adjusted_dataset\Science-Geography\0000379.jpg,[],[]
The Secret Life of Trees,Colin Tudge,dataset\adjusted_dataset\Science-Geography\0000380.jpg,"[[[31, 38], [491, 38], [491, 255], [31, 255]]]","[""the secret life off trees a tapt""]"
What is Life?,Erwin Schrodinger,dataset\adjusted_dataset\Science-Geography\0000381.jpg,"[[[56, 89], [475, 89], [475, 182], [56, 182]]]","[""schrodinger whotis lile?""]"
The Cartoon Guide to Physics,Larry Gonick,dataset\adjusted_dataset\Science-Geography\0000382.jpg,"[[[25, 33], [491, 33], [491, 185], [25, 185]]]","[""the cartoonguideto puvsic }""]"
The Simpsons and Their Mathematical Secrets,Dr. Simon Singh,dataset\adjusted_dataset\Science-Geography\0000383.jpg,"[[[9, 146], [476, 146], [476, 451], [9, 451]]]","[""simpsons and their mathematical secrets sa_s simon singh cs sn ledtodit7r7d""]"
The GCHQ Puzzle Book II,GCHQ,dataset\adjusted_dataset\Science-Geography\0000384.jpg,"[[[63, 116], [454, 116], [454, 260], [63, 260]]]","[""t h e g c a q puzzle booki""]"
Humanology,Luke O'Neill,dataset\adjusted_dataset\Science-Geography\0000385.jpg,"[[[45, 44], [448, 44], [448, 100], [45, 100]]]","[""humanology""]"
Permaculture Design,Aranya,dataset\adjusted_dataset\Science-Geography\0000386.jpg,"[[[72, 52], [440, 52], [440, 168], [72, 168]]]","[""permaculture design anmu""]"
The Elements of Statistical Learning,Trevor Hastie,dataset\adjusted_dataset\Science-Geography\0000387.jpg,"[[[86, 183], [488, 183], [488, 296], [86, 296]]]","[""the elements 0f rtatistica| learnini wurmrn\""tmrzannigrg""]"
Staying with the Trouble,Donna J. Haraway,dataset\adjusted_dataset\Science-Geography\0000388.jpg,"[[[291, 90], [506, 90], [506, 186], [291, 186]]]","[""with trouble""]"
Tiny Homes,Lloyd Kahn,dataset\adjusted_dataset\Science-Geography\0000389.jpg,"[[[75, 27], [453, 27], [453, 157], [75, 157]]]","[""tity homes simple shelter llni kahe""]"
Packing for Mars,Mary Roach,dataset\adjusted_dataset\Science-Geography\0000390.jpg,"[[[77, 140], [485, 140], [485, 421], [77, 421]]]","[""gking mars ofetu# kkl""]"
Cartoon Guide to Statistics,Larry Gonick,dataset\adjusted_dataset\Science-Geography\0000391.jpg,"[[[20, 22], [511, 22], [511, 229], [20, 229]]]","[""the cartoon guide to su8371e} prviid uroatcd 4ho coitiom""]"
Europe: A Natural History,Tim Flannery,dataset\adjusted_dataset\Science-Geography\0000392.jpg,"[[[79, 17], [437, 17], [437, 232], [79, 232]]]","[""europe antacural history""]"
Meadowland,John Lewis-Stempel,dataset\adjusted_dataset\Science-Geography\0000393.jpg,[],[]
Cooked,Michael Pollan,dataset\adjusted_dataset\Science-Geography\0000394.jpg,"[[[123, 165], [385, 165], [385, 203], [123, 203]]]","[""cooked""]"
Discovering Statistics Using R,Andy Field,dataset\adjusted_dataset\Science-Geography\0000395.jpg,"[[[21, 103], [490, 103], [490, 171], [21, 171]]]","[""discovering statsties using r""]"
Physics of the Impossible,Department of Physics Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000396.jpg,"[[[37, 344], [476, 344], [476, 386], [37, 386]]]","[""lmpossibce""]"
The Rise of the Robots,Martin Ford,dataset\adjusted_dataset\Science-Geography\0000397.jpg,"[[[32, 37], [482, 37], [482, 192], [32, 192]]]","[""the rise ofthe robots""]"
Story Genius,Lisa Cron,dataset\adjusted_dataset\Science-Geography\0000398.jpg,[],[]
Superintelligence,Nick Bostrom,dataset\adjusted_dataset\Science-Geography\0000399.jpg,"[[[19, 73], [495, 73], [495, 142], [19, 142]]]","[""superintelligence f djl\""er""]"
David and Goliath,Malcolm Gladwell,dataset\adjusted_dataset\Science-Geography\0000400.jpg,"[[[84, 290], [422, 290], [422, 424], [84, 424]]]","[""david 8 goliath""]"
Curiosity,Markus Motum,dataset\adjusted_dataset\Science-Geography\0000401.jpg,"[[[80, 376], [464, 376], [464, 481], [80, 481]]]","[""curiosity tha sorv p hux kozer""]"
Chemistry Essentials For Dummies,John T. Moore,dataset\adjusted_dataset\Science-Geography\0000402.jpg,"[[[49, 66], [460, 66], [460, 280], [49, 280]]]","[""chemistry essentials dummie,s""]"
Waterlog,Roger Deakin,dataset\adjusted_dataset\Science-Geography\0000403.jpg,"[[[48, 194], [457, 194], [457, 257], [48, 257]]]","[""waterlog""]"
The Planets,Brian Cox,dataset\adjusted_dataset\Science-Geography\0000404.jpg,[],[]
Seeing Like a State,James C. Scott,dataset\adjusted_dataset\Science-Geography\0000405.jpg,"[[[156, 114], [329, 114], [329, 288], [156, 288]]]","[""seeing like a state""]"
Wilding,Isabella Tree,dataset\adjusted_dataset\Science-Geography\0000406.jpg,"[[[20, 110], [496, 110], [496, 190], [20, 190]]]","[""wildinje""]"
In Defence of Dogs,John Bradshaw,dataset\adjusted_dataset\Science-Geography\0000407.jpg,"[[[46, 89], [459, 89], [459, 180], [46, 180]]]","[""indefence of dogs""]"
The Uninhabitable Earth,David Wallace-wells,dataset\adjusted_dataset\Science-Geography\0000408.jpg,"[[[60, 154], [456, 154], [456, 277], [60, 277]]]","[""ujnitihabitable earth ~\""v\""t lf ie! fmw""]"
The Case Against Sugar,Gary Taubes,dataset\adjusted_dataset\Science-Geography\0000409.jpg,"[[[0, 279], [512, 279], [512, 512], [0, 512]]]","[""the case against sugar g2ry taubes""]"
The Cloudspotter's Guide,Gavin Pretor-Pinney,dataset\adjusted_dataset\Science-Geography\0000410.jpg,"[[[27, 84], [473, 84], [473, 207], [27, 207]]]","[""clogdsnotter' 5 nci irtwu""]"
Relativity,Albert Einstein,dataset\adjusted_dataset\Science-Geography\0000411.jpg,[],[]
The Idiot Brain,Dean Burnett,dataset\adjusted_dataset\Science-Geography\0000412.jpg,[],[]
A Colorful Introduction to the Anatomy of the Human Brain,John P. J. Pinel,dataset\adjusted_dataset\Science-Geography\0000413.jpg,"[[[46, 14], [458, 14], [458, 111], [46, 111]]]","[""eolorfukinroaretuto; anaromy hunan brain""]"
Smarter Faster Better,Charles Duhigg,dataset\adjusted_dataset\Science-Geography\0000414.jpg,"[[[64, 26], [444, 26], [444, 161], [64, 161]]]","[""the power of habt smarter faster""]"
The Moneyless Man,Mark Boyle,dataset\adjusted_dataset\Science-Geography\0000415.jpg,"[[[15, 15], [316, 15], [316, 502], [15, 502]]]","[""the money- less ma ayear qf freeconomic lining mark bofle""]"
The Mind-Gut Connection,Emeran Mayer,dataset\adjusted_dataset\Science-Geography\0000416.jpg,"[[[29, 10], [486, 10], [486, 123], [29, 123]]]","[""mind-gut connection""]"
Psychology Statistics For Dummies,Donncha Hanna,dataset\adjusted_dataset\Science-Geography\0000417.jpg,"[[[17, 40], [460, 40], [460, 323], [17, 323]]]","[""psychology statistics dummies lomio.""]"
Wired For Story,Lisa Cron,dataset\adjusted_dataset\Science-Geography\0000418.jpg,"[[[117, 191], [411, 191], [411, 357], [117, 357]]]","[""wired for story""]"
Oxford IB Study Guides: Physics for the IB Diploma,Tim Kirk,dataset\adjusted_dataset\Science-Geography\0000419.jpg,[],[]
Collapse,Jared Diamond,dataset\adjusted_dataset\Science-Geography\0000420.jpg,"[[[13, 25], [499, 25], [499, 151], [13, 151]]]","[""thf ra collapse""]"
Special Relativity and Classical Field Theory,Leonard Susskind,dataset\adjusted_dataset\Science-Geography\0000421.jpg,"[[[118, 184], [394, 184], [394, 332], [118, 332]]]","[""relativity and classical field theory tho thoorctical nmninur""]"
On the Move,Oliver Sacks,dataset\adjusted_dataset\Science-Geography\0000422.jpg,"[[[38, 62], [470, 62], [470, 251], [38, 251]]]","[""sacks tn thee mttl itc""]"
No Dig Organic Home & Garden,Charles Dowding,dataset\adjusted_dataset\Science-Geography\0000423.jpg,"[[[22, 271], [493, 271], [493, 331], [22, 331]]]","[""na dig organic hone & garden ocvdcorti sortoungvtt""]"
I Contain Multitudes,Ed Yong,dataset\adjusted_dataset\Science-Geography\0000424.jpg,"[[[75, 161], [439, 161], [439, 316], [75, 316]]]","[""contain multitudes tae mictooes yimin us mnd   crndur yinyy of /f""]"
Molecular Gastronomy,Herve This,dataset\adjusted_dataset\Science-Geography\0000425.jpg,"[[[9, 57], [499, 57], [499, 135], [9, 135]]]","[""mocar (astromy fxporing tn srinner' o| fi:tn""]"
The Shallows,Nicholas Carr,dataset\adjusted_dataset\Science-Geography\0000426.jpg,[],[]
I Am a Strange Loop,Douglas R. Hofstadter,dataset\adjusted_dataset\Science-Geography\0000427.jpg,"[[[83, 97], [423, 97], [423, 189], [83, 189]]]","[""strange loop""]"
This Book Is a Planetarium,Kelli Anderson,dataset\adjusted_dataset\Science-Geography\0000428.jpg,"[[[66, 109], [433, 109], [433, 285], [66, 285]]]","[""this book is a planetarium""]"
The Hot Zone,Richard Preston,dataset\adjusted_dataset\Science-Geography\0000429.jpg,[],[]
The Master and His Emissary,Iain McGilchrist,dataset\adjusted_dataset\Science-Geography\0000430.jpg,"[[[28, 103], [488, 103], [488, 430], [28, 430]]]","[""the master and fis emissary terueeanaodipl caclotaa kpnd""]"
Stuff Matters,Mark A. Miodownik,dataset\adjusted_dataset\Science-Geography\0000431.jpg,[],[]
The Drunkard's Walk,Leonard Mlodinow,dataset\adjusted_dataset\Science-Geography\0000432.jpg,[],[]
Why We Sleep,Matthew Walker,dataset\adjusted_dataset\Science-Geography\0000433.jpg,[],[]
The Revenge Of Geography,Robert D. Kaplan,dataset\adjusted_dataset\Science-Geography\0000434.jpg,"[[[56, 45], [461, 45], [461, 223], [56, 223]]]","[""the revenge @ f g eography""]"
Mad About Bugs,Deborah Jane Murrell,dataset\adjusted_dataset\Science-Geography\0000435.jpg,"[[[82, 20], [479, 20], [479, 156], [82, 156]]]","[""ma] aort 3 bugs""]"
Essential Medical Statistics,Betty R. Kirkwood,dataset\adjusted_dataset\Science-Geography\0000436.jpg,"[[[101, 70], [413, 70], [413, 143], [101, 143]]]","[""medical statistics""]"
Edexcel AS and A Level Modular Mathematics Core Mathematics 1 C1,Keith Pledger,dataset\adjusted_dataset\Science-Geography\0000437.jpg,"[[[23, 370], [360, 370], [360, 507], [23, 507]]]","[""edezcelasanda lerel modular nathenatics c1""]"
The Dog Listener,Jan Fennell,dataset\adjusted_dataset\Science-Geography\0000438.jpg,"[[[21, 16], [479, 16], [479, 190], [21, 190]]]","[""forenrd p> montt robeeta the dog listener #lwr&t\"" \""n""]"
The Woman who Changed Her Brain,Barbara Arrowsmith-Young,dataset\adjusted_dataset\Science-Geography\0000439.jpg,"[[[0, 79], [512, 79], [512, 369], [0, 369]]]","[""w omain ejo t haangie id xer bibian l""]"
"Oxford IB Diploma Programme: IB Mathematics: applications and interpretation, Standard Level, Print and Enhanced Online Course Book Pack",Jane Forrest,dataset\adjusted_dataset\Science-Geography\0000440.jpg,[],[]
Aware,Daniel J. Siegel,dataset\adjusted_dataset\Science-Geography\0000441.jpg,"[[[119, 179], [394, 179], [394, 230], [119, 230]]]","[""aware""]"
A Brief History of the Universe,J. P. McEvoy,dataset\adjusted_dataset\Science-Geography\0000442.jpg,"[[[23, 349], [499, 349], [499, 413], [23, 413]]]","[""universe""]"
Delavier's Stretching Anatomy,Frederic Delavier,dataset\adjusted_dataset\Science-Geography\0000443.jpg,"[[[290, 414], [502, 414], [502, 473], [290, 473]]]","[""rederlc deljve #eclmincc7 clnianl""]"
The Knowledge,Lewis Dartnell,dataset\adjusted_dataset\Science-Geography\0000444.jpg,"[[[22, 84], [512, 84], [512, 158], [22, 158]]]","[""knowledge""]"
Babylon's Ark,Lawrence Anthony,dataset\adjusted_dataset\Science-Geography\0000445.jpg,"[[[25, 201], [471, 201], [471, 323], [25, 323]]]","[""babylui's hbk layrende junohy jreltt""]"
Cities for People,Jan Gehl,dataset\adjusted_dataset\Science-Geography\0000446.jpg,"[[[50, 77], [456, 77], [456, 215], [50, 215]]]","[""jan gehl cities for people""]"
The Sixth Extinction,Elizabeth Kolbert,dataset\adjusted_dataset\Science-Geography\0000447.jpg,"[[[24, 29], [489, 29], [489, 250], [24, 250]]]","[""the sixth extinct on an umhatural history""]"
"Guns, Germs, and Steel",Jared Diamond,dataset\adjusted_dataset\Science-Geography\0000448.jpg,"[[[11, 216], [410, 216], [410, 401], [11, 401]]]","[""guns , germis stell""]"
Low Tox Life,Alexx Stuart,dataset\adjusted_dataset\Science-Geography\0000449.jpg,[],[]
Why We Sleep,Matthew Walker,dataset\adjusted_dataset\Science-Geography\0000450.jpg,[],[]
Drawdown,Paul Hawken,dataset\adjusted_dataset\Science-Geography\0000451.jpg,[],[]
The Elements Jigsaw Puzzle,Nick Mann,dataset\adjusted_dataset\Science-Geography\0000452.jpg,"[[[69, 11], [339, 11], [339, 172], [69, 172]]]","[""#elements uu70""]"
The Natural History Book,DK,dataset\adjusted_dataset\Science-Geography\0000453.jpg,"[[[11, 189], [491, 189], [491, 322], [11, 322]]]","[""natural history""]"
Unweaving the Rainbow,Richard Dawkins,dataset\adjusted_dataset\Science-Geography\0000454.jpg,"[[[30, 318], [480, 318], [480, 469], [30, 469]]]","[""unweaving the rainbow tly ecujeledrhdith hd arcrdent""]"
Life on Earth,David Attenborough,dataset\adjusted_dataset\Science-Geography\0000455.jpg,"[[[38, 87], [476, 87], [476, 200], [38, 200]]]","[""life on earth david attenborough""]"
Why Evolution is True,Jerry A. Coyne,dataset\adjusted_dataset\Science-Geography\0000456.jpg,"[[[0, 144], [512, 144], [512, 346], [0, 346]]]","[""evolution 15 true""]"
The Elegant Universe,Brian Greene,dataset\adjusted_dataset\Science-Geography\0000457.jpg,[],[]
Game Theory: A Very Short Introduction,Ken Binmore,dataset\adjusted_dataset\Science-Geography\0000458.jpg,[],[]
How to Solve It,Georg Polya,dataset\adjusted_dataset\Science-Geography\0000459.jpg,"[[[106, 159], [403, 159], [403, 343], [106, 343]]]","[""how to solve t rfiknyi reeclahy""]"
The Four Horsemen,Richard Dawkins,dataset\adjusted_dataset\Science-Geography\0000460.jpg,[],[]
The Body Electric,Robert O. Becker,dataset\adjusted_dataset\Science-Geography\0000461.jpg,"[[[15, 169], [494, 169], [494, 404], [15, 404]]]","[""body electric""]"
Blueprint,Nicholas A. Christakis,dataset\adjusted_dataset\Science-Geography\0000462.jpg,[],[]
Making Your Own Cheese,Paul Peacock,dataset\adjusted_dataset\Science-Geography\0000463.jpg,"[[[22, 8], [498, 8], [498, 226], [22, 226]]]","[""(making your own cheese paultncock""]"
Sir Cumference And The Sword In The Cone,Cindy Neuschwander,dataset\adjusted_dataset\Science-Geography\0000464.jpg,"[[[149, 39], [460, 39], [460, 251], [149, 251]]]","[""sir cumfcrcnce eudux sword jerbe cone ji""]"
The Red Queen,Matt Ridley,dataset\adjusted_dataset\Science-Geography\0000465.jpg,"[[[352, 18], [416, 18], [416, 26], [352, 26]]]","[""adaneren an""]"
Welcome to the Universe,Neil Degrasse Tyson,dataset\adjusted_dataset\Science-Geography\0000466.jpg,"[[[100, 174], [299, 174], [299, 260], [100, 260]]]","[""welcome t 0 the umiverse""]"
Medical Herbalism,David Hoffmann,dataset\adjusted_dataset\Science-Geography\0000467.jpg,"[[[17, 0], [493, 0], [493, 212], [17, 212]]]","[""medical herbalism the sceence and practice cf herbal medcne""]"
Stranger Things: Worlds Turned Upside Down,Gina McIntyre,dataset\adjusted_dataset\Science-Geography\0000468.jpg,"[[[82, 391], [438, 391], [438, 465], [82, 465]]]","[""worlds turned upside down""]"
Origins,Lewis Dartnell,dataset\adjusted_dataset\Science-Geography\0000469.jpg,"[[[35, 185], [487, 185], [487, 339], [35, 339]]]","[""origins hoi the earta ma@ede""]"
Numbers Workbook Ages 3-5: New Edition,Collins Easy Learning,dataset\adjusted_dataset\Science-Geography\0000470.jpg,"[[[87, 14], [499, 14], [499, 193], [87, 193]]]","[""eosy leorning numbers workbook""]"
In Search Of Schrodinger's Cat,John Gribbin,dataset\adjusted_dataset\Science-Geography\0000471.jpg,"[[[34, 258], [466, 258], [466, 490], [34, 490]]]","[""in searich of schrtdingers jdhn grbbay gat dulatuh phgts and rentt""]"
Molecules of Emotion The Science Behind Mind Body Medicine,Candace Pert,dataset\adjusted_dataset\Science-Geography\0000472.jpg,"[[[21, 133], [496, 133], [496, 401], [21, 401]]]","[""molecules emation tae agierce eatn d mtnd ddot t edtgtn e""]"
The Disappearing Spoon,Sam Kean,dataset\adjusted_dataset\Science-Geography\0000473.jpg,"[[[32, 286], [504, 286], [504, 498], [32, 498]]]","[""ike isappearin spoon jje [eeii jic eele jf tne elenegt?""]"
Help Your Kids With Maths,Carol Vorderman,dataset\adjusted_dataset\Science-Geography\0000474.jpg,"[[[14, -2], [502, -2], [502, 314], [14, 314]]]","[""0o; l0co : eldl help your kids with maths #unique stef- cystep yisualgude""]"
Life Lessons from a Brain Surgeon,Rahul Jandial,dataset\adjusted_dataset\Science-Geography\0000475.jpg,"[[[79, 183], [429, 183], [429, 323], [79, 323]]]","[""life lessons from a brain surgeon""]"
Your Inner Fish,Neil Shubin,dataset\adjusted_dataset\Science-Geography\0000476.jpg,"[[[39, 79], [489, 79], [489, 241], [39, 241]]]","[""shubin tjur inner fish""]"
The Garden Jungle,Dave Goulson,dataset\adjusted_dataset\Science-Geography\0000477.jpg,[],[]
The Concise Human Body Book,DK,dataset\adjusted_dataset\Science-Geography\0000478.jpg,"[[[35, 341], [491, 341], [491, 493], [35, 493]]]","[""human body book goyu""]"
The Age of Wonder,Richard Holmes,dataset\adjusted_dataset\Science-Geography\0000479.jpg,"[[[42, 62], [476, 62], [476, 223], [42, 223]]]","[""#tcaard holmd? the a ge t wonder""]"
Joseph Banks' Florilegium,Joe Studholme,dataset\adjusted_dataset\Science-Geography\0000480.jpg,"[[[94, 62], [419, 62], [419, 100], [94, 100]]]","[""florilegium""]"
