name,author,img_paths,bounding_boxes,text
The Low-Fodmap Diet Cookbook,Sue Shepherd,dataset\adjusted_dataset\Medical\0000305.jpg,[],[]
In Defence of Food,Michael Pollan,dataset\adjusted_dataset\Medical\0000306.jpg,"[[[0, 13], [491, 13], [491, 207], [0, 207]]]","[""micaael pollan sh odefrce cf jood""]"
Beyond the Pill,Jolene Brighten,dataset\adjusted_dataset\Medical\0000307.jpg,"[[[25, 407], [195, 407], [195, 423], [25, 423]]]","[""bnncontaeu""]"
Gray's Anatomy for Students,Richard Drake,dataset\adjusted_dataset\Medical\0000308.jpg,"[[[11, 70], [497, 70], [497, 385], [11, 385]]]","[""anatomy formiudfnts itmerit 3""]"
"Treatment Plans and Interventions for Depression and Anxiety Disorders, 2e",Robert L. Leahy,dataset\adjusted_dataset\Medical\0000309.jpg,"[[[79, 62], [435, 62], [435, 272], [79, 272]]]","[""treatment plans and interventions for depression and anxiely disorders 40c v # v 2@ /0i0""]"
"Essential Examination, third edition",Alasdair K. B. Ruthven,dataset\adjusted_dataset\Medical\0000310.jpg,"[[[59, 146], [464, 146], [464, 362], [59, 362]]]","[""jr ldivicr essential examination iuddelrk b. aubiven""]"
Mess,Keri Smith,dataset\adjusted_dataset\Medical\0000311.jpg,"[[[176, 81], [396, 81], [396, 158], [176, 158]]]","[""mess e""]"
How to Be a Superhero Called Self-Control!,Lauren Brukner,dataset\adjusted_dataset\Medical\0000312.jpg,"[[[21, 62], [494, 62], [494, 156], [21, 156]]]","[""how to be 4 superhero""]"
Clinical Cases for General Practice Exams,Susan Wearne,dataset\adjusted_dataset\Medical\0000313.jpg,"[[[108, 86], [466, 86], [466, 138], [108, 138]]]","[""ciinic!(asester general natmabamg 3e""]"
The FastDiet Cookbook,Mimi Spencer,dataset\adjusted_dataset\Medical\0000314.jpg,"[[[35, 351], [499, 351], [499, 501], [35, 501]]]","[""fastdiet cookbook irtfuerin""]"
All Creatures Great and Small,James Herriot,dataset\adjusted_dataset\Medical\0000315.jpg,"[[[26, 308], [490, 308], [490, 460], [26, 460]]]","[""herriot aj creatures greot 401d smul""]"
The Wise Heart,Jack Kornfield,dataset\adjusted_dataset\Medical\0000316.jpg,"[[[54, 30], [469, 30], [469, 217], [54, 217]]]","[""wise 7oe heart evi n lni drait 9k 7,""]"
An Early Start for Your Child with Autism,Sally J. Rogers,dataset\adjusted_dataset\Medical\0000317.jpg,"[[[51, 90], [461, 90], [461, 491], [51, 491]]]","[""early start for your child lrtn autism lsmg ecrncav litulet hjtoon ctetct 3clda sllty heaey pnd ocraldinc dwicokhb haltat fluneta ffh""]"
The Polyvagal Theory,Stephen W. Porges,dataset\adjusted_dataset\Medical\0000318.jpg,"[[[88, 39], [455, 39], [455, 106], [88, 106]]]","[""the poltvagal theoay""]"
Trauma And Memory,Peter A. Levine,dataset\adjusted_dataset\Medical\0000319.jpg,"[[[37, 66], [476, 66], [476, 280], [37, 280]]]","[""trauma cau memory wroinindeddyin 4ieaachfor the ltngrast""]"
Neurological Rehabilitation,Janet H. Carr,dataset\adjusted_dataset\Medical\0000320.jpg,"[[[159, 145], [471, 145], [471, 241], [159, 241]]]","[""neurological rebabilltation mmc rrinrm""]"
Eat Right for Your Type Comple,Peter D'Adamo,dataset\adjusted_dataset\Medical\0000321.jpg,"[[[55, 46], [455, 46], [455, 369], [55, 369]]]","[""eat right far your type complete blord type encydopedia""]"
Neurocomic,Matteo Farinella,dataset\adjusted_dataset\Medical\0000322.jpg,"[[[92, 86], [426, 86], [426, 118], [92, 118]]]","[""neurucomic""]"
The Spark in the Machine,Dr Daniel Keown,dataset\adjusted_dataset\Medical\0000323.jpg,"[[[56, 284], [465, 284], [465, 466], [56, 466]]]","[""t72 spark in #e machine ha# and  upidn daeddcntxtvna hea""]"
The Maudsley Prescribing Guidelines in Psychiatry,David M. Taylor,dataset\adjusted_dataset\Medical\0000324.jpg,"[[[67, 31], [439, 31], [439, 290], [67, 290]]]","[""the maudsley prescribing guidelines in psychiatry thiciton""]"
The New Optimum Nutrition Bible,Patrick Holford,dataset\adjusted_dataset\Medical\0000325.jpg,"[[[35, 51], [481, 51], [481, 168], [35, 168]]]","[""optimum nutrition b]ble""]"
Momma And The Meaning Of Life,Irvin D. Yalom,dataset\adjusted_dataset\Medical\0000326.jpg,"[[[36, 204], [477, 204], [477, 311], [36, 311]]]","[""mnmma tnn meaning u lile: tan 01 ptrtap)""]"
Body by Science,John R. Little,dataset\adjusted_dataset\Medical\0000327.jpg,"[[[108, 2], [405, 2], [405, 126], [108, 126]]]","[""body bl""]"
The Intuitive Eating Workbook,Evelyn Tribole,dataset\adjusted_dataset\Medical\0000328.jpg,"[[[53, 75], [457, 75], [457, 231], [53, 231]]]","[""intuitive eating workbook""]"
Trim Healthy Mama,Pearl P Barrett,dataset\adjusted_dataset\Medical\0000329.jpg,"[[[0, 0], [491, 0], [491, 149], [0, 149]]]","[""trim healthy mvarr""]"
The Butchering Art,Lindsey Fitzharris,dataset\adjusted_dataset\Medical\0000330.jpg,"[[[0, 0], [512, 0], [512, 243], [0, 243]]]","[""bhechereng art""]"
The Pocket Guide to The Polyvagal Theory,Stephen Porges,dataset\adjusted_dataset\Medical\0000331.jpg,"[[[83, 122], [464, 122], [464, 294], [83, 294]]]","[""tae pocket guide to the poltvagal theory ihe tronstormorive fowyero fceling sofe""]"
The Happiness Hypothesis,Jonathan Haidt,dataset\adjusted_dataset\Medical\0000332.jpg,"[[[43, 262], [472, 262], [472, 378], [43, 378]]]","[""ttt happiness hypothesis""]"
How to Be Human,Ruby Wax,dataset\adjusted_dataset\Medical\0000333.jpg,"[[[12, 19], [501, 19], [501, 290], [12, 290]]]","[""ruby wax hnha m jili 44 howto c be human""]"
Womancode,Alisa Vitti,dataset\adjusted_dataset\Medical\0000334.jpg,[],[]
What Doesn't Kill Us,Scott Carney,dataset\adjusted_dataset\Medical\0000335.jpg,"[[[84, 270], [431, 270], [431, 414], [84, 414]]]","[""what doesn't kill us""]"
Starving the Anxiety Gremlin,Kate Collins-Donnelly,dataset\adjusted_dataset\Medical\0000336.jpg,"[[[42, 26], [461, 26], [461, 227], [42, 227]]]","[""starving the anxiety gremlin loct""]"
Smart but Scattered Teens,Richard Guare,dataset\adjusted_dataset\Medical\0000337.jpg,[],[]
Twas The Nightshift Before Christmas,Adam Kay,dataset\adjusted_dataset\Medical\0000338.jpg,"[[[4, 213], [509, 213], [509, 405], [4, 405]]]","[""nightsh befop christmas""]"
Becoming Myself,Irvin D. Yalom,dataset\adjusted_dataset\Medical\0000339.jpg,"[[[38, 136], [466, 136], [466, 190], [38, 190]]]","[""my self""]"
True Refuge,Tara Brach,dataset\adjusted_dataset\Medical\0000340.jpg,[],[]
A Brief History of Medicine,Paul Strathern,dataset\adjusted_dataset\Medical\0000341.jpg,[],[]
The Mind's Eye,Oliver Sacks,dataset\adjusted_dataset\Medical\0000342.jpg,[],[]
Introduction to Veterinary Anatomy and Physiology Textbook,Victoria Aspinall,dataset\adjusted_dataset\Medical\0000343.jpg,"[[[21, 81], [491, 81], [491, 171], [21, 171]]]","[""inroducmon veterinary anatomy physiclcgy textboor""]"
"The Autism Discussion Page on anxiety, behavior, school, and parenting strategies",Bill Nason,dataset\adjusted_dataset\Medical\0000344.jpg,"[[[42, 295], [420, 295], [420, 348], [42, 348]]]","[""dn aniiett, dciavicr scxdol, andfafntinc sattegies""]"
Unthinkable,Helen Thomson,dataset\adjusted_dataset\Medical\0000345.jpg,[],[]
Trauma and the Body,Pat Ogden,dataset\adjusted_dataset\Medical\0000346.jpg,"[[[28, 137], [487, 137], [487, 269], [28, 269]]]","[""trauma and tke body dmanaprrua""]"
Brain On Fire: My Month of Madness,Susannah Cahalan,dataset\adjusted_dataset\Medical\0000347.jpg,[],[]
Overcoming Depression 3rd Edition,Prof Paul Gilbert,dataset\adjusted_dataset\Medical\0000348.jpg,"[[[11, 71], [503, 71], [503, 317], [11, 317]]]","[""overcoming depression tmtt dllemzr""]"
The How Not to Die Cookbook,Michael Greger,dataset\adjusted_dataset\Medical\0000349.jpg,"[[[153, 248], [439, 248], [439, 417], [153, 417]]]","[""die cook rook w\""mkerfr#\""""]"
Becoming Attached,Robert Karen,dataset\adjusted_dataset\Medical\0000350.jpg,"[[[14, 283], [509, 283], [509, 358], [14, 358]]]","[""b e ( 0 m | n g attic a e lj""]"
"Ganong's Review of Medical Physiology, Twenty-Fifth Edition",Kim E. Barrett,dataset\adjusted_dataset\Medical\0000351.jpg,"[[[27, 25], [333, 25], [333, 203], [27, 203]]]","[""ganong'5 review of medical physiology""]"
A Therapeutic Treasure Box for Working with Children and Adolescents with Developmental Trauma,Karen Treisman,dataset\adjusted_dataset\Medical\0000352.jpg,"[[[50, 121], [483, 121], [483, 344], [50, 344]]]","[""treasure box lutten dlttn &d idelententi gul developmental trauid fahrtut ktust tu atluitink""]"
The Alphabet of the Human Heart,Matthew Johnstone,dataset\adjusted_dataset\Medical\0000353.jpg,"[[[71, 37], [438, 37], [438, 86], [71, 86]]]","[""'ilfhabet himah hfart""]"
Overcoming Trauma Through Yoga,David Emerson,dataset\adjusted_dataset\Medical\0000354.jpg,"[[[62, 225], [446, 225], [446, 268], [62, 268]]]","[""reeidiming tour dudy""]"
Windows to Our Children,Violet Oaklander,dataset\adjusted_dataset\Medical\0000355.jpg,[],[]
Social Work Practice in Mental Health,Robert Bland,dataset\adjusted_dataset\Medical\0000356.jpg,"[[[176, 215], [480, 215], [480, 407], [176, 407]]]","[""social work practice in mental health icaugti""]"
Understanding Pathophysiology Anz 3e,Judy Craft,dataset\adjusted_dataset\Medical\0000357.jpg,"[[[79, 308], [493, 308], [493, 371], [79, 371]]]","[""undersanding pathophysiology""]"
The Upward Spiral,Alex Korb,dataset\adjusted_dataset\Medical\0000358.jpg,"[[[60, 448], [456, 448], [456, 505], [60, 505]]]","[""tlex kork fad vju sigr m""]"
The Worry Trick,David A. Carbonell,dataset\adjusted_dataset\Medical\0000359.jpg,"[[[19, 170], [495, 170], [495, 251], [19, 251]]]","[""wdrry trick""]"
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver W Sacks,dataset\adjusted_dataset\Medical\0000360.jpg,"[[[13, 211], [489, 211], [489, 454], [13, 454]]]","[""mistook his wife tor hat 104 07aef cucicitise""]"
Yoga Therapy,A.G. Mohan,dataset\adjusted_dataset\Medical\0000361.jpg,"[[[43, 49], [472, 49], [472, 122], [43, 122]]]","[""yoga therapy""]"
My Voice Will Go with You,Sidney Rosen,dataset\adjusted_dataset\Medical\0000362.jpg,"[[[37, 34], [495, 34], [495, 317], [37, 317]]]","[""my voice will go with you the teacking tas opnilton *erickson""]"
Why Isn't My Brain Working?,Datis Kharrazian,dataset\adjusted_dataset\Medical\0000363.jpg,"[[[52, 10], [464, 10], [464, 162], [52, 162]]]","[""why isnt my brain working?""]"
It Hurts When I Poop!,Howard J. Bennett,dataset\adjusted_dataset\Medical\0000364.jpg,[],[]
Miller's Review of Critical Vaccine Studies,Neil Z. Miller,dataset\adjusted_dataset\Medical\0000365.jpg,"[[[8, 8], [482, 8], [482, 385], [8, 385]]]","[""miller $ review critical 40o utoron ntl fia ropcl vaccine enuoncd ioi paret end studies fotrorcher neil 7 kem ket coniofcnttd""]"
Active Birth,Janet Balaskas,dataset\adjusted_dataset\Medical\0000366.jpg,[],[]
The Reconnection,Eric Pearl,dataset\adjusted_dataset\Medical\0000367.jpg,[],[]
Self-Esteem Workbook for Teens,Lisa M. Schab,dataset\adjusted_dataset\Medical\0000368.jpg,"[[[15, 39], [501, 39], [501, 373], [15, 373]]]","[""selt esteem warkbook tor teens 0cxab1o mepib coniklencaenri aayitprb mion *mt wutan acc4p 4d fa wave""]"
The Aware Baby,Ph.D  Aletha J. Solter,dataset\adjusted_dataset\Medical\0000369.jpg,"[[[9, 382], [230, 382], [230, 508], [9, 508]]]","[""the aware baby""]"
Play Therapy,Virginia M. Axline,dataset\adjusted_dataset\Medical\0000370.jpg,"[[[0, 0], [512, 0], [512, 204], [0, 204]]]","[""virginia maxline cns kirereset 7t play therapy""]"
The Longevity Diet,Valter Longo,dataset\adjusted_dataset\Medical\0000371.jpg,"[[[116, 244], [398, 244], [398, 337], [116, 337]]]","[""longevity diet""]"
An Introduction to the Lightning Process (R),Phil Parker,dataset\adjusted_dataset\Medical\0000372.jpg,"[[[105, 320], [491, 320], [491, 497], [105, 497]]]","[""jn introductidn tomhe lightning process miedasts7ec6todemd""]"
Baby-Led Weaning,Gill Rapley,dataset\adjusted_dataset\Medical\0000373.jpg,[],[]
The Brain That Changes Itself,Norman Doidge,dataset\adjusted_dataset\Medical\0000374.jpg,"[[[36, 124], [366, 124], [366, 152], [36, 152]]]","[""tha bealin mat""]"
Guyton and Hall Textbook of Medical Physiology,John E. Hall,dataset\adjusted_dataset\Medical\0000375.jpg,"[[[43, 236], [487, 236], [487, 399], [43, 399]]]","[""guyton and hall teec dk df medical physiology thrieenthednicn""]"
Stahl's Essential Psychopharmacology,Stephen M. Stahl,dataset\adjusted_dataset\Medical\0000376.jpg,"[[[53, 113], [474, 113], [474, 183], [53, 183]]]","[""psychopharmacology tslrit e ljunuruex""]"
Love's Executioner,Irvin D. Yalom,dataset\adjusted_dataset\Medical\0000377.jpg,"[[[46, 148], [472, 148], [472, 196], [46, 196]]]","[""executioner""]"
Concise Rules of APA Style,American Psychological Association,dataset\adjusted_dataset\Medical\0000378.jpg,"[[[27, 283], [507, 283], [507, 369], [27, 369]]]","[""apa style""]"
Veterinary Anatomy Coloring Book,Baljit Singh,dataset\adjusted_dataset\Medical\0000379.jpg,"[[[79, 74], [417, 74], [417, 155], [79, 155]]]","[""yeterinary anatomy coloring book sefjndediton""]"
Anatomy Of An Epidemic,Robert Whitaker,dataset\adjusted_dataset\Medical\0000380.jpg,"[[[19, 79], [491, 79], [491, 159], [19, 159]]]","[""anatomy ofan epidemic""]"
Human Anatomy,Margaret Matt,dataset\adjusted_dataset\Medical\0000381.jpg,"[[[37, 42], [474, 42], [474, 121], [37, 121]]]","[""humananatomy cclrlng book""]"
The Story of the Human Body,Daniel Lieberman,dataset\adjusted_dataset\Medical\0000382.jpg,"[[[103, 293], [407, 293], [407, 376], [103, 376]]]","[""hu man bodx""]"
Ketotarian,Will Cole,dataset\adjusted_dataset\Medical\0000383.jpg,"[[[59, 75], [445, 75], [445, 168], [59, 168]]]","[""keto-tarian iimdan anne gcte eant""]"
Neuroanatomy through Clinical Cases,Hal Blumenfeld,dataset\adjusted_dataset\Medical\0000384.jpg,"[[[54, 46], [457, 46], [457, 179], [54, 179]]]","[""neuroanatomy trongk clinical cases""]"
Into the Magic Shop,Director James R Doty,dataset\adjusted_dataset\Medical\0000385.jpg,"[[[135, 176], [379, 176], [379, 224], [135, 224]]]","[""irto the naoic shcf""]"
"Taking Charge of ADHD, Third Edition",Russell A. Barkley,dataset\adjusted_dataset\Medical\0000386.jpg,"[[[56, 90], [454, 90], [454, 336], [56, 336]]]","[""tking charqe adhd the  ampletle ihtbiauth j ejujs""]"
How Doctors Think,Jerome E. Groopman,dataset\adjusted_dataset\Medical\0000387.jpg,"[[[40, 58], [454, 58], [454, 332], [40, 332]]]","[""tf* torr miafs rfstsfiife how doctors think""]"
Pregnancy For Men (Revised Edition),Mark Woods,dataset\adjusted_dataset\Medical\0000388.jpg,"[[[12, 42], [493, 42], [493, 214], [12, 214]]]","[""pregnancy men the wholzo months""]"
Nursing Calculations,Nicole Phillips,dataset\adjusted_dataset\Medical\0000389.jpg,"[[[40, 97], [472, 97], [472, 247], [40, 247]]]","[""nursing calculations j0 gattard naphje feuia""]"
Loving Someone with Borderline Personality Disorder,Shari Y. Manning,dataset\adjusted_dataset\Medical\0000390.jpg,"[[[51, 88], [479, 88], [479, 333], [51, 333]]]","[""lovirg sonaeone wvith borderline personality disorder""]"
"Herbal Antibiotics, 2nd Edition",Stephen Harrod Buhner,dataset\adjusted_dataset\Medical\0000391.jpg,"[[[53, 5], [497, 5], [497, 310], [53, 310]]]","[""herbal antiblotics natural aiternatives fip17 4196 jru6-reysj] bici kia""]"
Undo It!,Dean Ornish MD,dataset\adjusted_dataset\Medical\0000392.jpg,[],[]
Last's Anatomy,Chummy S. Sinnatamby,dataset\adjusted_dataset\Medical\0000393.jpg,"[[[21, 95], [469, 95], [469, 139], [21, 139]]]","[""last'$ anatoat""]"
Exploring Feelings,Tony Attwood,dataset\adjusted_dataset\Medical\0000394.jpg,"[[[17, 11], [499, 11], [499, 101], [17, 101]]]","[""exploring feelings log thvz belzij: teipy tu iainny: aniger""]"
Between Heaven and Earth,Harriet Beinfield,dataset\adjusted_dataset\Medical\0000395.jpg,"[[[121, 53], [384, 53], [384, 197], [121, 197]]]","[""beiween heareh and earth""]"
It's All in Your Head,Dr. Suzanne O'Sullivan,dataset\adjusted_dataset\Medical\0000396.jpg,"[[[0, 25], [485, 25], [485, 510], [0, 510]]]","[""it's tt wnanf all in youp head mtjniirrm e7rdr om+jcwina lonne &r""]"
Anti-Oedipus,Professor Gilles Deleuze,dataset\adjusted_dataset\Medical\0000397.jpg,[],[]
The Circle of Security Intervention,Bert Powell,dataset\adjusted_dataset\Medical\0000398.jpg,"[[[20, 78], [497, 78], [497, 303], [20, 303]]]","[""circle of security intervention enhunera nharhwnin eli  poreni chlld tintulinnatarr""]"
Stealing Fire,Steven Kotler,dataset\adjusted_dataset\Medical\0000399.jpg,"[[[55, 111], [453, 111], [453, 199], [55, 199]]]","[""steactng fire""]"
Drugs in Anaesthesia and Intensive Care,Edward Scarth,dataset\adjusted_dataset\Medical\0000400.jpg,"[[[9, 9], [496, 9], [496, 178], [9, 178]]]","[""e7 3 drugs in anaesthesia and injtensiye care""]"
Hardwiring Happiness,Rick Hanson,dataset\adjusted_dataset\Medical\0000401.jpg,"[[[35, 90], [512, 90], [512, 156], [35, 156]]]","[""h ppiness""]"
Trauma-Proofing Your Kids,Maggie Kline,dataset\adjusted_dataset\Medical\0000402.jpg,"[[[78, 17], [432, 17], [432, 152], [78, 152]]]","[""trauma- proofing your kids""]"
Fat Chance,Robert Lustig,dataset\adjusted_dataset\Medical\0000403.jpg,[],[]
The Anxiety Journal,Corinne Sweet,dataset\adjusted_dataset\Medical\0000404.jpg,"[[[134, 139], [370, 139], [370, 267], [134, 267]]]","[""the anxie jovrna lan""]"
Oxford Handbook of Clinical Dentistry,David A. Mitchell,dataset\adjusted_dataset\Medical\0000405.jpg,"[[[36, 96], [454, 96], [454, 186], [36, 186]]]","[""dxoedheno\""opk*f clnicae dentistry""]"
The Checklist Manifesto,Atul Gawande,dataset\adjusted_dataset\Medical\0000406.jpg,"[[[18, 438], [495, 438], [495, 482], [18, 482]]]","[""atul c4mande""]"
Childhood Disrupted,Donna Jackson Nakazawa,dataset\adjusted_dataset\Medical\0000407.jpg,[],[]
Oxford Handbook of Emergency Medicine,Jonathan Wyatt,dataset\adjusted_dataset\Medical\0000408.jpg,"[[[36, 94], [466, 94], [466, 186], [36, 186]]]","[""oxnordhandeookof energenct medicine""]"
Asperger's Syndrome,Tony Attwood,dataset\adjusted_dataset\Medical\0000409.jpg,"[[[70, 46], [446, 46], [446, 269], [70, 269]]]","[""asperger's syndrome 4omfrivereuntobuk touu auumnu fnnnnd%""]"
Playing and Reality,D. W. Winnicott,dataset\adjusted_dataset\Medical\0000410.jpg,[],[]
8 Steps to a Pain-free Back,Esther Gokhale,dataset\adjusted_dataset\Medical\0000411.jpg,"[[[58, 61], [452, 61], [452, 307], [58, 307]]]","[""8 steps to a pain-free back""]"
Attachment Theory in Practice,Susan M. Johnson,dataset\adjusted_dataset\Medical\0000412.jpg,"[[[49, 38], [465, 38], [465, 253], [49, 253]]]","[""attachment the@ry in practice emcacnall feeue gdkatatn [efti milt mnnnidunt umd""]"
Grow Your Own Drugs,James Wong,dataset\adjusted_dataset\Medical\0000413.jpg,"[[[34, 289], [496, 289], [496, 430], [34, 430]]]","[""ghow your dwyn drugs""]"
Understanding Nutrition with Online Study Tools,Eleanor Whitney,dataset\adjusted_dataset\Medical\0000414.jpg,[],[]
Dare,Barry Mcdonagh,dataset\adjusted_dataset\Medical\0000415.jpg,"[[[0, 223], [460, 223], [460, 307], [0, 307]]]","[""dare""]"
Keep Calm and Colour Unicorns,,dataset\adjusted_dataset\Medical\0000416.jpg,"[[[119, 249], [398, 249], [398, 334], [119, 334]]]","[""colour unicorns""]"
Art as Therapy,Alain Botton,dataset\adjusted_dataset\Medical\0000417.jpg,[],[]
Trauma Through A Childs Eyes,Maggie Kline,dataset\adjusted_dataset\Medical\0000418.jpg,"[[[25, 22], [486, 22], [486, 117], [25, 117]]]","[""trauna through a childs eyes""]"
Psychiatric & Mental Health Nursing,Katie Evans,dataset\adjusted_dataset\Medical\0000419.jpg,"[[[58, 124], [340, 124], [340, 218], [58, 218]]]","[""psychiatricad hental health nursing""]"
Ready To Run,Kelly Starrett,dataset\adjusted_dataset\Medical\0000420.jpg,"[[[48, 163], [512, 163], [512, 286], [48, 286]]]","[""readytorun dr; kelly starretl""]"
Diagnostic and Statistical Manual of Mental Disorders (DSM-5 (R)),American Psychiatric Association,dataset\adjusted_dataset\Medical\0000421.jpg,"[[[22, 71], [492, 71], [492, 238], [22, 238]]]","[""diacnostic and staiisiic4 manuaof menial dsorcers eottoni dsm-5""]"
The Autism Discussion Page on the core challenges of autism,Bill Nason,dataset\adjusted_dataset\Medical\0000422.jpg,"[[[48, 294], [426, 294], [426, 356], [48, 356]]]","[""@n the core challenges df avtism""]"
Client Centred Therapy (New Ed),Carl Rogers,dataset\adjusted_dataset\Medical\0000423.jpg,"[[[39, 9], [468, 9], [468, 210], [39, 210]]]","[""client_ centered therapy""]"
Schema Therapy in Practice,Arnoud Arntz,dataset\adjusted_dataset\Medical\0000424.jpg,"[[[37, 295], [380, 295], [380, 440], [37, 440]]]","[""echema zherp n ptaccice""]"
Packing for Mars,Mary Roach,dataset\adjusted_dataset\Medical\0000425.jpg,"[[[77, 140], [485, 140], [485, 421], [77, 421]]]","[""gking mars ofetu# kkl""]"
Attachment-Focused Family Therapy Workbook,Daniel A. Hughes,dataset\adjusted_dataset\Medical\0000426.jpg,"[[[36, 25], [479, 25], [479, 193], [36, 193]]]","[""attachment- focused famtly tafrapy worka&0k""]"
Vibrational Medicine,Richard Gerber,dataset\adjusted_dataset\Medical\0000427.jpg,"[[[66, 141], [487, 141], [487, 273], [66, 273]]]","[""ibrational id medicine""]"
Alchemy of Herbs,Rosalee De La Foret,dataset\adjusted_dataset\Medical\0000428.jpg,"[[[151, 30], [354, 30], [354, 108], [151, 108]]]","[""alchemy of herrs""]"
"Eye Movement Desensitization and Reprocessing (EMDR) Therapy, Third Edition",Francine Shapiro,dataset\adjusted_dataset\Medical\0000429.jpg,"[[[0, 2], [490, 2], [490, 512], [0, 512]]]","[""e eye movement desensitization m and reprocessing (emdr) therapy t htad edit! bazic ftinciply piolutuk ed picoeuuies r francine shapiro""]"
Play Therapy,Garry L. Landreth,dataset\adjusted_dataset\Medical\0000430.jpg,"[[[29, 21], [466, 21], [466, 311], [29, 311]]]","[""pa therapy the art ofthe relationthip""]"
Jung: A Very Short Introduction,Anthony Stevens,dataset\adjusted_dataset\Medical\0000431.jpg,[],[]
Dr Podcast Scripts for the Primary FRCA,Rebecca A. Leslie,dataset\adjusted_dataset\Medical\0000432.jpg,"[[[58, 147], [464, 147], [464, 390], [58, 390]]]","[""dr podcast scripts for the primary frca onll acb3rj /z ledlic euiilt k-jllrcn aundrn i guadvin""]"
The Strength Training Anatomy Workout,Frederic Delavier,dataset\adjusted_dataset\Medical\0000433.jpg,"[[[0, 5], [507, 5], [507, 202], [0, 202]]]","[""ilie strength training amatomvt""]"
Clean Gut,Alejandro Junger,dataset\adjusted_dataset\Medical\0000434.jpg,"[[[12, 90], [503, 90], [503, 336], [12, 336]]]","[""clean gut nbak tr""]"
Cure Tooth Decay,Ramiel Nagel,dataset\adjusted_dataset\Medical\0000435.jpg,[],[]
Interview Guide for Evaluation of Dsm-V Disorders,Zimmerman,dataset\adjusted_dataset\Medical\0000436.jpg,"[[[50, 130], [478, 130], [478, 189], [50, 189]]]","[""inberey guldalc croluaricn 034-7 #tha diaoroer jidae konedi gn perininein""]"
The Hormone Reset Diet,Sara Gottfried,dataset\adjusted_dataset\Medical\0000437.jpg,"[[[17, 76], [294, 76], [294, 301], [17, 301]]]","[""hormone reset diet td #a#tnrn tjcc ?77 npnmntn-dt""]"
Trauma-Sensitive Mindfulness,David A. Treleaven,dataset\adjusted_dataset\Medical\0000438.jpg,"[[[30, 82], [482, 82], [482, 168], [30, 168]]]","[""ceiui sensitive flindfu lnets""]"
The Big Fat Activity Book for Pregnant People,Jordan Reid,dataset\adjusted_dataset\Medical\0000439.jpg,"[[[4, 2], [509, 2], [509, 161], [4, 161]]]","[""the big fat activity pook for pregnant people""]"
The American Indian Secrets of Crystal Healing,Luc Bourgault,dataset\adjusted_dataset\Medical\0000440.jpg,"[[[22, 80], [490, 80], [490, 128], [22, 128]]]","[""crystal healing""]"
Counseling with Choice Theory,William Glasser,dataset\adjusted_dataset\Medical\0000441.jpg,"[[[37, 323], [471, 323], [471, 361], [37, 361]]]","[""tthanes renlltitthotiopy""]"
Your Body Speaks Your Mind,Deb Shapiro,dataset\adjusted_dataset\Medical\0000442.jpg,"[[[0, 249], [512, 249], [512, 473], [0, 473]]]","[""your body sgraks your mi dadtastadxc hde jol tot jnd tuolonts oncie td4 ealii""]"
Engaging Autism,Stanley I. Greenspan,dataset\adjusted_dataset\Medical\0000443.jpg,"[[[51, 55], [462, 55], [462, 221], [51, 221]]]","[""engaging autism""]"
The Autoimmune Solution Cookbook,Amy Myers,dataset\adjusted_dataset\Medical\0000444.jpg,"[[[45, 59], [465, 59], [465, 247], [45, 247]]]","[""autoimmune solution cookbook tmamcin anarm""]"
The Myth of Mental Illness,Thomas S. Szasz,dataset\adjusted_dataset\Medical\0000445.jpg,"[[[42, 118], [466, 118], [466, 450], [42, 450]]]","[""the mttt of memtal illness foundations 0l a theory 0i personal conduci""]"
Pharmacology for Anaesthesia and Intensive Care,Tom E. Peck,dataset\adjusted_dataset\Medical\0000446.jpg,"[[[55, 28], [449, 28], [449, 181], [55, 181]]]","[""pharmacology for anaesthesia and intensive care ifech n40 hiz""]"
"Your Spine, Your Yoga",Bernie Clark,dataset\adjusted_dataset\Medical\0000447.jpg,"[[[123, 69], [393, 69], [393, 369], [123, 369]]]","[""youp spine kour ga (be rnie ci6ad""]"
The Complete Book Of Ayurvedic Home Remedies,Vasant Lad,dataset\adjusted_dataset\Medical\0000448.jpg,"[[[0, 0], [512, 0], [512, 232], [0, 232]]]","[""tre coaplet e boor 0f ayurvedic home remedies cjmpeehensite gujde i ihe ancleni healing 61 indla""]"
Spirit Catches You and You Fall Down,Anne Fadiman,dataset\adjusted_dataset\Medical\0000449.jpg,[],[]
Super Immunity,Joel Fuhrman,dataset\adjusted_dataset\Medical\0000450.jpg,"[[[17, 81], [491, 81], [491, 245], [17, 245]]]","[""super immunity dr7 uaee dei""]"
Schema Therapy,Jeffrey Young,dataset\adjusted_dataset\Medical\0000451.jpg,"[[[84, 223], [280, 223], [280, 313], [84, 313]]]","[""schena therapy""]"
T A Today,Ian Stewart,dataset\adjusted_dataset\Medical\0000452.jpg,[],[]
Oxford Handbook of General Practice,Chantal Simon,dataset\adjusted_dataset\Medical\0000453.jpg,"[[[26, 96], [457, 96], [457, 186], [26, 186]]]","[""clcnd kldjoo dn general practice""]"
The Fragrant Mind,Valerie Ann Worwood,dataset\adjusted_dataset\Medical\0000454.jpg,"[[[62, 60], [430, 60], [430, 145], [62, 145]]]","[""fraagrant mind""]"
