image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401232634.jpg,The Sandman Vol. 7 ( New Edition),Neil Gaiman,Paperback,4.5,15.35,$,20.1,9781401232634,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000680.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421587691.jpg,"Haikyu!!, Vol. 4",Haruichi Furudate,Paperback,4.5,6.78,$,8.8,9781421587691,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000681.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612620985.jpg,Fairy Tail 5,Hiro Mashima,Paperback,4.5,9.59,$,12.4,9781612620985,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000682.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626923539.jpg,Bloom into You: Vol. 1,Nakatani Nio,Paperback,4.0,8.35,$,12.9,9781626923539,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000683.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534312708.jpg,Die Volume 1: Fantasy Heartbreaker,Kieron Gillen,Paperback,4.0,9.89,$,10.3,9781534312708,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000684.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595822109.jpg,Berserk Volume 29,Kentaro Miura,Paperback,4.5,12.09,$,15.0,9781595822109,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000685.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7851/9780785197867.jpg,Spider-man/deadpool Vol. 1: Isn't It Bromantic,Joe Kelly,Paperback,4.0,13.16,$,18.0,9780785197867,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000686.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4440/9781444008364.jpg,Asterix: Omnibus 7,Rene Goscinny,Paperback,4.5,19.89,$,,9781444008364,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000687.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421559513.jpg,"Magi: The Labyrinth of Magic, Vol. 1",Shinobu Ohtaka,Paperback,4.0,6.67,$,8.8,9781421559513,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000688.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401225780.jpg,Y The Last Man Deluxe Edition Book Three,Brian K. Vaughan,Hardback,4.5,24.97,$,30.9,9781401225780,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000689.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591167396.jpg,"Naruto, Vol. 6",Masashi Kishimoto,Paperback,4.5,6.59,$,8.8,9781591167396,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000690.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3164/9780316465823.jpg,"The Mortal Instruments Graphic Novel, Vol. 2",Cassandra Clare,Paperback,4.5,10.05,$,12.9,9780316465823,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000691.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5067/9781506706672.jpg,Hellboy Omnibus Volume 2,Mike Mignola,Paperback,4.5,20.62,$,25.2,9781506706672,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000692.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421588049.jpg,"Ten Count, Vol. 3",Rihito Takarai,Paperback,4.0,7.97,$,11.4,9781421588049,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000693.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9355/9781935548782.jpg,The Rising Of The Shield Hero Volume 02: Light Novel,Aneko Yusagi,Paperback,4.0,13.06,$,,9781935548782,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000694.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421591315.jpg,"Naruto: Itachi's Story, Vol. 2",Takashi Yano,Paperback,4.5,7.82,$,8.8,9781421591315,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000695.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752866482.jpg,Asterix: Asterix and the Great Crossing,Rene Goscinny,Paperback,4.0,6.63,$,10.3,9780752866482,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000696.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401235413.jpg,Batman Vol. 1,Scott Snyder,Hardback,4.5,27.74,$,,9781401235413,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000697.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595823724.jpg,Berserk Volume 33,Kentaro Miura,Paperback,4.5,12.21,$,15.0,9781595823724,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000698.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401229535.jpg,Blackest Night,Geoff Johns,Paperback,4.0,15.71,$,20.1,9781401229535,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000699.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626929920.jpg,Made in Abyss Vol. 5,Akihito Tsukushi,Paperback,4.5,9.68,$,13.9,9781626929920,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000700.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401266301.jpg,Batman Vol. 8 Superheavy (The New 52),Scott Snyder,Paperback,3.5,12.05,$,16.0,9781401266301,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000701.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401228880.jpg,Y The Last Man Deluxe Edition Book Four,Brian K. Vaughan,Hardback,4.5,24.56,$,30.9,9781401228880,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000702.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626921924.jpg,The Ancient Magus' Bride: Volume 2,Kore Yamazaki,Paperback,4.5,8.49,$,12.9,9781626921924,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000703.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632366542.jpg,Attack On Titan 26,Hajime Isayama,Paperback,4.5,9.52,$,11.4,9781632366542,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000704.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421506265.jpg,"Death Note, Vol. 5",Tsugumi Ohba,Paperback,4.5,6.69,$,8.8,9781421506265,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000705.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062121653.jpg,The Tiny Book of Tiny Stories: Volume 3,Joseph Gordon-Levitt,Hardback,4.5,9.59,$,15.0,9780062121653,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000706.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6269/9781626921405.jpg,Citrus: Volume 1,Saburouta,Paperback,4.0,9.62,$,13.9,9781626921405,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000707.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421540207.jpg,"Fullmetal Alchemist (3-in-1 Edition), Vol. 3",Hiromu Arakawa,Paperback,4.5,10.69,$,12.9,9781421540207,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000708.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401237653.jpg,Justice League Vol. 2,Geoff Johns,Paperback,3.5,12.22,$,16.0,9781401237653,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000709.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607064398.jpg,The Walking Dead Book 7,Robert Kirkman,Hardback,4.5,25.14,$,39.6,9781607064398,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000710.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421506272.jpg,"Death Note, Vol. 6",Tsugumi Ohba,Paperback,4.5,6.76,$,8.8,9781421506272,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000711.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591169925.jpg,"Hunter x Hunter, Vol. 4",Yoshihiro Togashi,Paperback,4.5,6.61,$,8.8,9781591169925,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000712.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5451/9780545150590.jpg,Thea Stilton and the Ghost of the Shipwreck,Thea Stilton,Paperback,4.5,8.31,$,9.3,9780545150590,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000713.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421522470.jpg,"Vagabond, Vol. 5 (VIZBIG Edition)",Takehiko Inoue,Paperback,4.5,22.83,$,,9781421522470,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000714.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616551643.jpg,The Art Of The Last Of Us,Naughty Dog Studios,Hardback,4.5,25.98,$,40.0,9781616551643,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000715.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612622798.jpg,Fairy Tail 4,Hiro Mashima,Paperback,4.5,9.53,$,12.9,9781612622798,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000716.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401237547.jpg,Sandman Vol. 10,Neil Gaiman,Paperback,4.5,12.93,$,20.1,9781401237547,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000717.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421527611.jpg,All You Need Is Kill,Hiroshi Sakurazaka,Paperback,4.0,8.21,$,11.4,9781421527611,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000718.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7851/9780785164531.jpg,X-men: Days Of Future Past,Chris Claremont,Paperback,4.0,15.46,$,21.1,9780785164531,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000719.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421541747.jpg,"Blue Exorcist, Vol. 6",Kazue KATO,Paperback,4.5,6.7,$,8.8,9781421541747,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000720.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421555669.jpg,"Dragon Ball (3-in-1 Edition), Vol. 3",Akira Toriyama,Paperback,4.5,10.57,$,12.4,9781421555669,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000721.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405206358.jpg,Tintin and the Picaros,Herge,Paperback,4.0,8.41,$,10.3,9781405206358,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000722.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632366139.jpg,Attack On Titan 25,Hajime Isayama,Paperback,4.5,9.52,$,12.9,9781632366139,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000723.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632364630.jpg,Attack On Titan 23,Hajime Isayama,Paperback,4.0,9.66,$,12.9,9781632364630,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000724.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471176081.jpg,The Electric State,Simon Stålenhag,Hardback,4.5,20.66,$,23.0,9781471176081,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000725.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5638/9781563898587.jpg,"The League Of Extraordinary Gentlemen, Vol. 1",Allan Moore,Paperback,4.0,12.72,$,17.0,9781563898587,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000726.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0629/9780062970701.jpg,Strange Planet,Nathan W. Pyle,Hardback,5.0,13.42,$,15.0,9780062970701,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000727.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595823663.jpg,Berserk Volume 31,Kentaro Miura,Paperback,4.5,12.01,$,15.0,9781595823663,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000728.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7851/9780785143413.jpg,Winter Soldier Ultimate Collection,Steve Epting,Paperback,4.5,16.05,$,26.3,9780785143413,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000729.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345529374.jpg,Seconds,Bryan Lee O'Malley,Hardback,4.0,19.1,$,26.5,9780345529374,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000730.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612624242.jpg,Vinland Saga 5,Makoto Yukimura,Hardback,4.5,19.79,$,24.2,9781612624242,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000731.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/4983/9788498381498.jpg,El principito,Antoine de Saint-Exupery,Paperback,4.5,7.3,$,9.49,9788498381498,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000732.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421576114.jpg,"Assassination Classroom, Vol. 5",Yusei Matsui,Paperback,4.5,6.64,$,8.8,9781421576114,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000733.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421506289.jpg,"Death Note, Vol. 7",Tsugumi Ohba,Paperback,4.5,6.72,$,8.8,9781421506289,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000734.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632365989.jpg,Battle Angel Alita Deluxe Edition 1,Yukito Kishiro,Hardback,4.0,23.85,$,30.9,9781632365989,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000735.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316398817.jpg,"Overlord, Vol. 7 (light novel)",Kugane Maruyama,Hardback,4.5,15.79,$,18.0,9780316398817,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000736.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401204860.jpg,Fables,Bill Willingham,Paperback,4.0,11.84,$,18.0,9781401204860,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000737.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534308848.jpg,The Walking Dead Volume 30: New World Order,Robert Kirkman,Paperback,4.0,11.79,$,18.0,9781534308848,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000738.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421591766.jpg,"JoJo's Bizarre Adventure: Part 3--Stardust Crusaders, Vol. 10",Hirohiko Araki,Hardback,4.5,14.11,$,16.0,9781421591766,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000739.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421595023.jpg,"Tokyo Ghoul: re, Vol. 7",Sui Ishida,Paperback,4.5,8.71,$,11.4,9781421595023,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000740.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316342179.jpg,Sword Art Online Progressive 2 (light novel),Reki Kawahara,Paperback,4.5,10.93,$,13.9,9780316342179,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000741.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5343/9781534305106.jpg,Paper Girls Volume 4,Brian K. Vaughan,Paperback,4.0,10.52,$,12.99,9781534305106,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000742.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612620015.jpg,Sailor Moon Vol. 5,Naoko Takeuchi,Paperback,4.5,9.67,$,12.4,9781612620015,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000743.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6201/9781620100004.jpg,Scott Pilgrim Color: Precious Little Life Volume 1,Bryan Lee O'Malley,Hardback,4.0,21.38,$,27.5,9781620100004,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000744.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595825322.jpg,Berserk Volume 34,Kentaro Miura,Paperback,4.5,12.83,$,15.0,9781595825322,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000745.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421593746.jpg,"Ten Count, Vol. 6",Rihito Takarai,Paperback,4.0,8.0,$,11.4,9781421593746,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000746.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5101/9781510100466.jpg,Asterix: Asterix and the Missing Scroll,Jean-Yves Ferri,Paperback,3.5,6.63,$,10.5,9781510100466,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000747.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421519210.jpg,"Pluto: Urasawa x Tezuka, Vol. 4",Naoki Urasawa,Paperback,4.5,8.85,$,11.4,9781421519210,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000748.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595822116.jpg,Berserk Volume 30,Kentaro Miura,Paperback,4.5,11.8,$,15.0,9781595822116,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000749.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6070/9781607065937.jpg,The Walking Dead Book 8,Robert Kirkman,Hardback,4.5,23.7,$,39.6,9781607065937,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000750.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6427/9781642750607.jpg,Our Dreams at Dusk: Shimanami Tasogare Vol. 1,Yuhki Kamatani,Paperback,4.5,10.84,$,12.9,9781642750607,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000751.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316003759.jpg,The Adventures of Tintin: Tintin and Alph-Art,Herge,Paperback,3.5,12.79,$,17.0,9780316003759,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000752.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421589060.jpg,"Ten Count, Vol. 4",Rihito Takarai,Paperback,4.0,8.0,$,11.4,9781421589060,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000753.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421508221.jpg,"Vampire Knight, Vol. 1",Matsuri Hino,Paperback,4.0,6.67,$,8.8,9781421508221,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000754.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9747/9781974703760.jpg,Frankenstein,Junji Ito,Hardback,4.0,16.3,$,20.1,9781974703760,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000755.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595823670.jpg,Berserk Volume 32,Kentaro Miura,Paperback,4.5,12.23,$,13.54,9781595823670,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000756.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6220/9781622036028.jpg,Good Morning Yoga,Mariam Gates,Hardback,4.5,13.73,$,18.0,9781622036028,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000757.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3163/9780316360166.jpg,"Fruits Basket Collector's Edition, Vol. 1",Natsuki Takaya,Paperback,4.5,16.01,$,18.0,9780316360166,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000758.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421599618.jpg,"20th Century Boys: The Perfect Edition, Vol. 1",Naoki Urasawa,Paperback,4.5,13.42,$,16.0,9781421599618,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000759.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608867370.jpg,Lumberjanes Vol. 2,Noelle Stevenson,Paperback,4.0,10.5,$,13.9,9781608867370,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000760.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612629070.jpg,Noragami Volume 2,Adachitoka,Paperback,4.5,9.6,$,12.4,9781612629070,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000761.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616555504.jpg,Avatar: The Last Airbender - The Rift Library Edition,Gene Luen Yang,Hardback,4.5,27.76,$,40.0,9781616555504,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000762.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421586236.jpg,"Goodnight Punpun, Vol. 4",Inio Asano,Paperback,4.5,16.77,$,21.1,9781421586236,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000763.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595824622.jpg,The True Lives Of The Fabulous Killjoys,Gerard Way,Paperback,4.0,16.95,$,21.1,9781595824622,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000764.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421591698.jpg,"JoJo's Bizarre Adventure: Part 3--Stardust Crusaders, Vol. 3",Hirohiko Araki,Hardback,4.5,13.25,$,16.0,9781421591698,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000765.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405206143.jpg,Tintin in America,Herge,Paperback,4.0,8.04,$,11.5,9781405206143,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000766.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421587813.jpg,"Yona of the Dawn, Vol. 1",Mizuho Kusanagi,Paperback,4.5,6.76,$,8.8,9781421587813,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000767.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421564128.jpg,"Deadman Wonderland, Vol. 4",Jinsei Kataoka,Paperback,4.5,6.64,$,8.8,9781421564128,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000768.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407109893.jpg,Tiddler,Julia Donaldson,Mixed media product,4.0,9.43,$,10.3,9781407109893,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000769.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6001/9781600103841.jpg,Locke & Key Vol. 1,Joe Hill,Paperback,4.0,16.89,$,21.5,9781600103841,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000770.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421586243.jpg,"Goodnight Punpun, Vol. 5",Inio Asano,Paperback,4.5,16.28,$,21.1,9781421586243,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000771.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401230517.jpg,Y The Last Man Deluxe Book Five,Brian K. Vaughan,Hardback,4.5,24.99,$,30.9,9781401230517,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000772.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421595009.jpg,"Tokyo Ghoul: re, Vol. 5",Sui Ishida,Paperback,4.5,8.72,$,11.4,9781421595009,Graphic-Novels-Anime-Manga,dataset/Graphic-Novels-Anime-Manga/0000773.jpg
